Date,code,Close,pctChg,volume
1997-12-16,sh.000001,1174.8,0.579610,333919300
1997-12-17,sh.000001,1146.52,-2.407221,332345700
1997-12-18,sh.000001,1154.17,0.667239,304900800
1997-12-19,sh.000001,1160.77,0.571837,324467000
1997-12-22,sh.000001,1169.01,0.709873,423341500
1997-12-23,sh.000001,1171.25,0.191614,331363300
1997-12-24,sh.000001,1169.66,-0.135749,317898800
1997-12-25,sh.000001,1181.28,0.993451,359840000
1997-12-26,sh.000001,1191.92,0.900719,419291800
1997-12-29,sh.000001,1186.61,-0.445505,367020900
1997-12-30,sh.000001,1181.14,-0.460975,279294000
1997-12-31,sh.000001,1194.1,1.097242,309324900
1998-01-05,sh.000001,1220.47,2.208357,437153200
1998-01-06,sh.000001,1233.62,1.077456,514866400
1998-01-07,sh.000001,1244.07,0.847096,575655600
1998-01-08,sh.000001,1237.16,-0.555428,406947200
1998-01-09,sh.000001,1239.9,0.221474,535709600
1998-01-12,sh.000001,1226.97,-1.042830,573968800
1998-01-13,sh.000001,1167.65,-4.834670,719443500
1998-01-14,sh.000001,1202.22,2.960643,570380000
1998-01-15,sh.000001,1215.43,1.098808,553925500
1998-01-16,sh.000001,1213.96,-0.120953,412032600
1998-01-19,sh.000001,1213.13,-0.068368,326203800
1998-01-20,sh.000001,1203.72,-0.775682,312937700
1998-01-21,sh.000001,1200.2,-0.292428,303297200
1998-01-22,sh.000001,1204.43,0.352450,436125400
1998-01-23,sh.000001,1222.91,1.534334,358068400
1998-02-09,sh.000001,1248.04,2.054935,435858400
1998-02-10,sh.000001,1236.51,-0.923851,532456200
1998-02-11,sh.000001,1250.24,1.110382,481552000
1998-02-12,sh.000001,1246.3,-0.315135,474907700
1998-02-13,sh.000001,1245.91,-0.031294,409773500
1998-02-16,sh.000001,1236.24,-0.776143,461535800
1998-02-17,sh.000001,1238.5,0.182813,352585800
1998-02-18,sh.000001,1229.83,-0.700044,461406600
1998-02-19,sh.000001,1232.58,0.223608,330071300
1998-02-20,sh.000001,1226.02,-0.532212,315923300
1998-02-23,sh.000001,1208.6,-1.420861,380753300
1998-02-24,sh.000001,1208.22,-0.031442,352668400
1998-02-25,sh.000001,1194.67,-1.121478,342846600
1998-02-26,sh.000001,1206.67,1.004462,314777500
1998-02-27,sh.000001,1206.53,-0.011603,358215000
1998-03-02,sh.000001,1188.31,-1.510113,484315400
1998-03-03,sh.000001,1201.79,1.134382,356129600
1998-03-04,sh.000001,1213.25,0.953574,359514800
1998-03-05,sh.000001,1207.54,-0.470633,322341800
1998-03-06,sh.000001,1206.45,-0.090273,308502000
1998-03-09,sh.000001,1200.83,-0.465829,309109400
1998-03-10,sh.000001,1199.83,-0.083276,298064300
1998-03-11,sh.000001,1190.04,-0.815942,365596600
1998-03-12,sh.000001,1178.97,-0.930226,250410000
1998-03-13,sh.000001,1184.96,0.508070,233152800
1998-03-16,sh.000001,1188.48,0.297058,301891100
1998-03-17,sh.000001,1202.84,1.208265,373376000
1998-03-18,sh.000001,1193.91,-0.742404,362260800
1998-03-19,sh.000001,1188.72,-0.434711,335943800
1998-03-20,sh.000001,1187.5,-0.102629,278982400
1998-03-23,sh.000001,1179.87,-0.642527,361032100
1998-03-24,sh.000001,1194.02,1.199287,351972500
1998-03-25,sh.000001,1191.55,-0.206862,412585500
1998-03-26,sh.000001,1188.87,-0.224922,452050100
1998-03-27,sh.000001,1223.57,2.918734,682885500
1998-03-30,sh.000001,1249.44,2.114305,729618400
1998-03-31,sh.000001,1243.02,-0.513824,609167600
1998-04-01,sh.000001,1254.97,0.961364,622217400
1998-04-02,sh.000001,1269.02,1.119553,1031202800
1998-04-03,sh.000001,1286.08,1.344339,791090100
1998-04-06,sh.000001,1306.38,1.578444,1020702500
1998-04-07,sh.000001,1303.14,-0.248013,1627882600
1998-04-08,sh.000001,1322.79,1.507898,1413919300
1998-04-09,sh.000001,1297.23,-1.932284,1511702100
1998-04-10,sh.000001,1311.51,1.100809,1462679900
1998-04-13,sh.000001,1318.75,0.552035,1214580800
1998-04-14,sh.000001,1313.72,-0.381424,855311600
1998-04-15,sh.000001,1324.71,0.836555,955450300
1998-04-16,sh.000001,1316.25,-0.638627,944117500
1998-04-17,sh.000001,1298.11,-1.378159,878601400
1998-04-20,sh.000001,1296.01,-0.161772,737713900
1998-04-21,sh.000001,1305.22,0.710640,656345400
1998-04-22,sh.000001,1332.18,2.065558,790204900
1998-04-23,sh.000001,1324.56,-0.571994,1065313000
1998-04-24,sh.000001,1315.17,-0.708916,970462200
1998-04-27,sh.000001,1310.38,-0.364214,1106460500
1998-04-28,sh.000001,1332.99,1.725453,958932900
1998-04-29,sh.000001,1332.5,-0.036759,827067300
1998-04-30,sh.000001,1343.45,0.821760,885859300
1998-05-04,sh.000001,1352.93,0.705654,1103649100
1998-05-05,sh.000001,1352.52,-0.030307,801924400
1998-05-06,sh.000001,1348.41,-0.303876,763829500
1998-05-07,sh.000001,1327.87,-1.523278,795819500
1998-05-08,sh.000001,1357.6,2.238923,1686123200
1998-05-11,sh.000001,1354.61,-0.220241,1342161500
1998-05-12,sh.000001,1349.65,-0.366154,867969600
1998-05-13,sh.000001,1369.26,1.452968,1020086200
1998-05-14,sh.000001,1367.13,-0.155559,1236781400
1998-05-15,sh.000001,1368.09,0.070217,1021641900
1998-05-18,sh.000001,1368.18,0.006585,826120300
1998-05-19,sh.000001,1362.29,-0.430500,623135400
1998-05-20,sh.000001,1357.43,-0.356751,672030000
1998-05-21,sh.000001,1366.66,0.679960,676192500
1998-05-22,sh.000001,1375.82,0.670241,800190200
1998-05-25,sh.000001,1389.37,0.984871,1070688500
1998-05-26,sh.000001,1390.42,0.075577,875233700
1998-05-27,sh.000001,1399.54,0.655917,882741600
1998-05-28,sh.000001,1397.9,-0.117182,830878700
1998-05-29,sh.000001,1411.21,0.952138,950879600
1998-06-01,sh.000001,1415.58,0.309663,983990000
1998-06-02,sh.000001,1413.08,-0.176606,795094200
1998-06-03,sh.000001,1420.0,0.489714,855816800
1998-06-04,sh.000001,1406.3,-0.964785,763649000
1998-06-05,sh.000001,1408.61,0.164256,756791600
1998-06-08,sh.000001,1403.73,-0.346441,668832500
1998-06-09,sh.000001,1369.65,-2.427814,722689700
1998-06-10,sh.000001,1368.3,-0.098564,535522100
1998-06-11,sh.000001,1347.68,-1.506979,423951700
1998-06-12,sh.000001,1383.39,2.649736,542509600
1998-06-15,sh.000001,1365.34,-1.304769,548843000
1998-06-16,sh.000001,1348.59,-1.226801,592927400
1998-06-17,sh.000001,1348.94,0.025951,513160500
1998-06-18,sh.000001,1370.69,1.612377,524371700
1998-06-19,sh.000001,1392.88,1.618897,535910200
1998-06-22,sh.000001,1399.36,0.465222,643384300
1998-06-23,sh.000001,1397.96,-0.100047,639347300
1998-06-24,sh.000001,1401.74,0.270396,631529900
1998-06-25,sh.000001,1382.04,-1.405393,506546100
1998-06-26,sh.000001,1385.62,0.259034,1017813500
1998-06-29,sh.000001,1361.43,-1.745785,601549100
1998-06-30,sh.000001,1339.2,-1.632849,381065600
1998-07-01,sh.000001,1316.44,-1.699523,555041600
1998-07-02,sh.000001,1331.65,1.155395,484588800
1998-07-03,sh.000001,1335.13,0.261329,545063600
1998-07-06,sh.000001,1315.28,-1.486745,462786300
1998-07-07,sh.000001,1324.4,0.693388,351521900
1998-07-08,sh.000001,1338.98,1.100873,345298400
1998-07-09,sh.000001,1343.23,0.317406,398818200
1998-07-10,sh.000001,1360.62,1.294642,529792500
1998-07-13,sh.000001,1358.81,-0.133023,479518400
1998-07-14,sh.000001,1336.56,-1.637462,515627400
1998-07-15,sh.000001,1335.47,-0.081559,433596500
1998-07-16,sh.000001,1325.63,-0.736817,435545200
1998-07-17,sh.000001,1314.72,-0.823008,512615000
1998-07-20,sh.000001,1287.07,-2.103111,485388700
1998-07-21,sh.000001,1313.01,2.015435,407716800
1998-07-22,sh.000001,1299.15,-1.055589,349492400
1998-07-23,sh.000001,1316.27,1.317784,410816800
1998-07-24,sh.000001,1326.82,0.801502,410907500
1998-07-27,sh.000001,1321.9,-0.370806,395497000
1998-07-28,sh.000001,1317.95,-0.298818,340169000
1998-07-29,sh.000001,1311.94,-0.456012,385013800
1998-07-30,sh.000001,1315.3,0.256117,986043000
1998-07-31,sh.000001,1316.92,0.123165,482576000
1998-08-03,sh.000001,1302.1,-1.125358,462257500
1998-08-04,sh.000001,1293.46,-0.663545,415988600
1998-08-05,sh.000001,1307.44,1.080821,568248300
1998-08-06,sh.000001,1294.16,-1.015718,623644600
1998-08-07,sh.000001,1271.07,-1.784176,567622700
1998-08-10,sh.000001,1234.58,-2.870809,489010200
1998-08-11,sh.000001,1207.67,-2.179682,362713900
1998-08-12,sh.000001,1190.55,-1.417605,530602800
1998-08-13,sh.000001,1204.18,1.144849,421402100
1998-08-14,sh.000001,1168.03,-3.002045,468920800
1998-08-17,sh.000001,1070.41,-8.357661,536182000
1998-08-18,sh.000001,1071.3,0.083147,530912700
1998-08-19,sh.000001,1126.08,5.113405,719998500
1998-08-20,sh.000001,1149.91,2.116198,644039800
1998-08-21,sh.000001,1177.62,2.409750,717002300
1998-08-24,sh.000001,1178.55,0.078977,729280000
1998-08-25,sh.000001,1179.07,0.044113,636648500
1998-08-26,sh.000001,1160.29,-1.592773,664454900
1998-08-27,sh.000001,1145.22,-1.298819,468006300
1998-08-28,sh.000001,1129.72,-1.353452,450418600
1998-08-31,sh.000001,1150.22,1.814609,561265700
1998-09-01,sh.000001,1143.13,-0.616401,562208800
1998-09-02,sh.000001,1136.89,-0.545869,405782500
1998-09-03,sh.000001,1147.2,0.906854,365684000
1998-09-04,sh.000001,1163.53,1.423473,527627400
1998-09-07,sh.000001,1178.38,1.276286,490753000
1998-09-08,sh.000001,1167.6,-0.914818,602511800
1998-09-09,sh.000001,1190.68,1.976711,632013100
1998-09-10,sh.000001,1213.67,1.930829,1019077300
1998-09-11,sh.000001,1218.01,0.357590,868787000
1998-09-14,sh.000001,1239.61,1.773382,1252016500
1998-09-15,sh.000001,1230.13,-0.764755,1059686500
1998-09-16,sh.000001,1252.14,1.789243,941914800
1998-09-17,sh.000001,1233.7,-1.472684,1119136600
1998-09-18,sh.000001,1207.0,-2.164218,888718200
1998-09-21,sh.000001,1222.38,1.274234,604194800
1998-09-22,sh.000001,1222.63,0.020452,532966200
1998-09-23,sh.000001,1229.86,0.591347,541309100
1998-09-24,sh.000001,1199.06,-2.504344,716607800
1998-09-25,sh.000001,1221.58,1.878129,530918400
1998-09-28,sh.000001,1230.21,0.706463,699681400
1998-09-29,sh.000001,1231.75,0.125185,558441700
1998-09-30,sh.000001,1242.9,0.905218,561127100
1998-10-05,sh.000001,1234.78,-0.653310,450409500
1998-10-06,sh.000001,1217.46,-1.402684,501290800
1998-10-07,sh.000001,1213.79,-0.301441,527452100
1998-10-08,sh.000001,1228.71,1.229201,487315000
1998-10-09,sh.000001,1236.93,0.669002,628463800
1998-10-12,sh.000001,1247.15,0.826237,703982000
1998-10-13,sh.000001,1244.07,-0.246969,702796800
1998-10-14,sh.000001,1240.6,-0.278921,532580600
1998-10-15,sh.000001,1254.81,1.145420,629901300
1998-10-16,sh.000001,1251.53,-0.261396,701348200
1998-10-19,sh.000001,1246.24,-0.422686,571347300
1998-10-20,sh.000001,1243.65,-0.207822,545133800
1998-10-21,sh.000001,1207.83,-2.880237,746523300
1998-10-22,sh.000001,1216.09,0.683872,636917100
1998-10-23,sh.000001,1217.43,0.110196,673113400
1998-10-26,sh.000001,1208.27,-0.752407,672203300
1998-10-27,sh.000001,1216.79,0.705142,510306200
1998-10-28,sh.000001,1225.93,0.751158,524178200
1998-10-29,sh.000001,1216.76,-0.748007,458066500
1998-10-30,sh.000001,1217.32,0.046019,469293500
1998-11-02,sh.000001,1223.48,0.506032,434854200
1998-11-03,sh.000001,1236.87,1.094420,474201600
1998-11-04,sh.000001,1235.8,-0.086504,460459100
1998-11-05,sh.000001,1253.28,1.414467,691822900
1998-11-06,sh.000001,1259.77,0.517840,1010638200
1998-11-09,sh.000001,1283.12,1.853511,877811900
1998-11-10,sh.000001,1286.56,0.268101,789853500
1998-11-11,sh.000001,1286.2,-0.027990,665748900
1998-11-12,sh.000001,1282.99,-0.249569,674553400
1998-11-13,sh.000001,1282.51,-0.037411,564045500
1998-11-16,sh.000001,1293.74,0.875625,582564600
1998-11-17,sh.000001,1290.6,-0.242708,565521600
1998-11-18,sh.000001,1285.5,-0.395163,545182200
1998-11-19,sh.000001,1275.61,-0.769352,487167300
1998-11-20,sh.000001,1275.37,-0.018814,450467200
1998-11-23,sh.000001,1273.79,-0.123882,456403800
1998-11-24,sh.000001,1278.92,0.402736,671864100
1998-11-25,sh.000001,1263.85,-1.178343,496680100
1998-11-26,sh.000001,1252.82,-0.872733,435132600
1998-11-27,sh.000001,1245.08,-0.617806,427588900
1998-11-30,sh.000001,1247.42,0.187947,404677700
1998-12-01,sh.000001,1234.36,-1.046966,387952700
1998-12-02,sh.000001,1236.97,0.211444,342388900
1998-12-03,sh.000001,1232.51,-0.360555,376711600
1998-12-04,sh.000001,1219.2,-1.079915,370041900
1998-12-07,sh.000001,1209.54,-0.792316,334439200
1998-12-08,sh.000001,1223.26,1.134313,297779700
1998-12-09,sh.000001,1224.09,0.067848,256750300
1998-12-10,sh.000001,1204.64,-1.588931,351307700
1998-12-11,sh.000001,1214.21,0.794424,318344200
1998-12-14,sh.000001,1196.3,-1.475026,282568800
1998-12-15,sh.000001,1194.84,-0.122050,330883800
1998-12-16,sh.000001,1183.06,-0.985898,239998400
1998-12-17,sh.000001,1160.09,-1.941583,344884400
1998-12-18,sh.000001,1155.92,-0.359448,285990900
1998-12-21,sh.000001,1154.43,-0.128901,233872600
1998-12-22,sh.000001,1185.97,2.732077,352038700
1998-12-23,sh.000001,1172.51,-1.134933,291759100
1998-12-24,sh.000001,1168.98,-0.301066,265489600
1998-12-25,sh.000001,1173.91,0.421740,297707300
1998-12-28,sh.000001,1159.94,-1.190048,336609600
1998-12-29,sh.000001,1142.73,-1.483694,316623600
1998-12-30,sh.000001,1148.26,0.483931,371030100
1998-12-31,sh.000001,1146.7,-0.135863,231784300
1999-01-04,sh.000001,1125.82,-1.820878,233951600
1999-01-05,sh.000001,1119.97,-0.519619,289192000
1999-01-06,sh.000001,1132.59,1.126815,325549000
1999-01-07,sh.000001,1137.73,0.453828,371507400
1999-01-08,sh.000001,1168.81,2.731762,443624000
1999-01-11,sh.000001,1172.81,0.342228,396265700
1999-01-12,sh.000001,1158.87,-1.188604,462492000
1999-01-13,sh.000001,1148.15,-0.925037,446164000
1999-01-14,sh.000001,1148.66,0.044420,323041200
1999-01-15,sh.000001,1137.31,-0.988106,385468100
1999-01-18,sh.000001,1153.12,1.390117,447709600
1999-01-19,sh.000001,1158.55,0.470901,444296600
1999-01-20,sh.000001,1151.37,-0.619745,406370400
1999-01-21,sh.000001,1158.5,0.619263,447494400
1999-01-22,sh.000001,1162.35,0.332324,553657600
1999-01-25,sh.000001,1148.12,-1.224242,791312700
1999-01-26,sh.000001,1138.21,-0.863153,620329200
1999-01-27,sh.000001,1146.49,0.727461,757097900
1999-01-28,sh.000001,1140.98,-0.480598,625434400
1999-01-29,sh.000001,1134.67,-0.553028,515158400
1999-02-01,sh.000001,1120.53,-1.246179,508415200
1999-02-02,sh.000001,1126.4,0.523859,398997300
1999-02-03,sh.000001,1116.87,-0.846061,371484000
1999-02-04,sh.000001,1103.5,-1.197095,389106200
1999-02-05,sh.000001,1081.44,-1.999099,408518000
1999-02-08,sh.000001,1065.82,-1.444370,352380800
1999-02-09,sh.000001,1090.09,2.277122,327566200
1999-03-01,sh.000001,1097.98,0.723795,288540700
1999-03-02,sh.000001,1100.92,0.267770,404006400
1999-03-03,sh.000001,1128.74,2.526973,559034300
1999-03-04,sh.000001,1128.95,0.018601,495140000
1999-03-05,sh.000001,1132.36,0.302054,520194300
1999-03-08,sh.000001,1142.11,0.861034,563170100
1999-03-09,sh.000001,1136.94,-0.452675,590019900
1999-03-10,sh.000001,1132.74,-0.369408,532639000
1999-03-11,sh.000001,1149.93,1.517565,694161000
1999-03-12,sh.000001,1158.7,0.762646,706443700
1999-03-15,sh.000001,1164.64,0.512649,729591100
1999-03-16,sh.000001,1166.93,0.196631,659863600
1999-03-17,sh.000001,1159.1,-0.670998,754877500
1999-03-18,sh.000001,1151.99,-0.613406,592744800
1999-03-19,sh.000001,1172.93,1.817730,716593000
1999-03-22,sh.000001,1172.74,-0.016204,769528500
1999-03-23,sh.000001,1170.95,-0.152637,878444000
1999-03-24,sh.000001,1169.03,-0.163963,613294700
1999-03-25,sh.000001,1156.85,-1.041894,513376100
1999-03-26,sh.000001,1161.12,0.369107,515196400
1999-03-29,sh.000001,1169.49,0.720855,551824100
1999-03-30,sh.000001,1157.51,-1.024377,514719200
1999-03-31,sh.000001,1158.05,0.046655,484239000
1999-04-01,sh.000001,1168.5,0.902375,620212400
1999-04-02,sh.000001,1184.4,1.360721,766553200
1999-04-05,sh.000001,1194.47,0.850215,807176800
1999-04-06,sh.000001,1199.6,0.429480,670936100
1999-04-07,sh.000001,1201.63,0.169226,814167400
1999-04-08,sh.000001,1202.47,0.069902,817610600
1999-04-09,sh.000001,1205.14,0.222047,980901100
1999-04-12,sh.000001,1195.34,-0.813187,1020296100
1999-04-13,sh.000001,1178.19,-1.434740,734821300
1999-04-14,sh.000001,1181.52,0.282644,532570400
1999-04-15,sh.000001,1170.62,-0.922543,737036900
1999-04-16,sh.000001,1166.24,-0.374161,724113700
1999-04-19,sh.000001,1159.47,-0.580500,767198900
1999-04-20,sh.000001,1171.6,1.046168,1069139900
1999-04-21,sh.000001,1144.07,-2.349781,952068900
1999-04-22,sh.000001,1137.16,-0.603976,908942700
1999-04-23,sh.000001,1140.0,0.249742,675682100
1999-04-26,sh.000001,1112.79,-2.386839,604176300
1999-04-27,sh.000001,1091.7,-1.895244,562483500
1999-04-28,sh.000001,1091.09,-0.055875,473206500
1999-04-29,sh.000001,1116.41,2.320621,504636100
1999-04-30,sh.000001,1120.93,0.404871,419609600
1999-05-04,sh.000001,1111.76,-0.818075,408896600
1999-05-05,sh.000001,1116.93,0.465032,437463200
1999-05-06,sh.000001,1128.22,1.010799,639098100
1999-05-07,sh.000001,1120.74,-0.662990,583332600
1999-05-10,sh.000001,1071.93,-4.355153,688193200
1999-05-11,sh.000001,1095.4,2.189506,434819100
1999-05-12,sh.000001,1100.0,0.419936,396164700
1999-05-13,sh.000001,1088.86,-1.012729,366073200
1999-05-14,sh.000001,1063.28,-2.349242,485905600
1999-05-17,sh.000001,1065.56,0.214434,375362400
1999-05-18,sh.000001,1059.87,-0.533998,400459200
1999-05-19,sh.000001,1109.09,4.643963,598795200
1999-05-20,sh.000001,1147.71,3.482134,1067059200
1999-05-21,sh.000001,1168.72,1.830603,1570595700
1999-05-24,sh.000001,1213.65,3.844382,2074116000
1999-05-25,sh.000001,1202.89,-0.886583,2873759400
1999-05-26,sh.000001,1236.05,2.756697,1620577700
1999-05-27,sh.000001,1283.02,3.800005,2257634800
1999-05-28,sh.000001,1277.15,-0.457514,3196835800
1999-05-31,sh.000001,1279.33,0.170687,2347326200
1999-06-01,sh.000001,1311.59,2.521633,1722944800
1999-06-02,sh.000001,1287.93,-1.803911,2223250000
1999-06-03,sh.000001,1268.32,-1.522606,1666147900
1999-06-04,sh.000001,1285.58,1.360856,1368480300
1999-06-07,sh.000001,1326.52,3.184560,1566228900
1999-06-08,sh.000001,1333.64,0.536742,1619835000
1999-06-09,sh.000001,1348.61,1.122490,1563229100
1999-06-10,sh.000001,1364.35,1.167127,2487742800
1999-06-11,sh.000001,1370.39,0.442705,1884119000
1999-06-14,sh.000001,1427.71,4.182747,2526166200
1999-06-15,sh.000001,1387.59,-2.810094,3748468000
1999-06-16,sh.000001,1460.17,5.230658,2520722400
1999-06-17,sh.000001,1501.01,2.796932,3648613600
1999-06-18,sh.000001,1498.92,-0.139237,3611750400
1999-06-21,sh.000001,1546.41,3.168280,3069874800
1999-06-22,sh.000001,1564.44,1.165920,3170866000
1999-06-23,sh.000001,1606.5,2.688506,3026881600
1999-06-24,sh.000001,1654.11,2.963584,3762046800
1999-06-25,sh.000001,1593.86,-3.642442,5781329600
1999-06-28,sh.000001,1693.16,6.230161,4138804000
1999-06-29,sh.000001,1739.21,2.719762,4010595600
1999-06-30,sh.000001,1689.43,-2.862214,4885793200
1999-07-01,sh.000001,1560.79,-7.614403,3125692400
1999-07-02,sh.000001,1613.53,3.379057,3438446000
1999-07-05,sh.000001,1581.82,-1.965261,2420616000
1999-07-06,sh.000001,1517.25,-4.082004,1796701800
1999-07-07,sh.000001,1568.65,3.387710,1571058300
1999-07-08,sh.000001,1577.99,0.595414,1439774800
1999-07-09,sh.000001,1584.75,0.428394,1342293500
1999-07-12,sh.000001,1559.73,-1.578799,1408012200
1999-07-13,sh.000001,1524.82,-2.238210,1240941300
1999-07-14,sh.000001,1559.52,2.275683,1120583500
1999-07-15,sh.000001,1549.34,-0.652768,1597118400
1999-07-16,sh.000001,1519.74,-1.910489,1493360200
1999-07-19,sh.000001,1479.08,-2.675460,1235310800
1999-07-20,sh.000001,1574.6,6.458070,1730846000
1999-07-21,sh.000001,1609.81,2.236129,2792006800
1999-07-22,sh.000001,1550.73,-3.670003,1782073600
1999-07-23,sh.000001,1585.98,2.273123,1329348300
1999-07-26,sh.000001,1602.03,1.011996,1245122900
1999-07-27,sh.000001,1590.71,-0.706608,1161682600
1999-07-28,sh.000001,1597.2,0.407993,1070056100
1999-07-29,sh.000001,1595.86,-0.083895,874300800
1999-07-30,sh.000001,1601.46,0.350906,1456165600
1999-08-02,sh.000001,1616.28,0.925410,1165873200
1999-08-03,sh.000001,1626.84,0.653348,1262797300
1999-08-04,sh.000001,1649.13,1.370143,1528650700
1999-08-05,sh.000001,1653.54,0.267416,1462166100
1999-08-06,sh.000001,1646.59,-0.420315,1933093800
1999-08-09,sh.000001,1628.84,-1.077985,1347972300
1999-08-10,sh.000001,1602.15,-1.638586,1243992700
1999-08-11,sh.000001,1583.4,-1.170302,945011500
1999-08-12,sh.000001,1575.64,-0.490085,743342200
1999-08-13,sh.000001,1571.9,-0.237363,667683300
1999-08-16,sh.000001,1560.07,-0.752597,726984700
1999-08-17,sh.000001,1576.41,1.047395,898064300
1999-08-18,sh.000001,1581.93,0.350164,682044900
1999-08-19,sh.000001,1637.74,3.527965,1546797000
1999-08-20,sh.000001,1628.93,-0.537933,1181703900
1999-08-23,sh.000001,1645.0,0.986534,1064361400
1999-08-24,sh.000001,1648.47,0.210941,1096098300
1999-08-25,sh.000001,1625.77,-1.377031,926788800
1999-08-26,sh.000001,1638.23,0.766404,823946600
1999-08-27,sh.000001,1633.9,-0.264307,822311600
1999-08-30,sh.000001,1619.04,-0.909479,895662500
1999-08-31,sh.000001,1627.12,0.499059,735498600
1999-09-01,sh.000001,1599.55,-1.694402,685913900
1999-09-02,sh.000001,1611.96,0.775838,813152100
1999-09-03,sh.000001,1587.89,-1.493210,685660000
1999-09-06,sh.000001,1560.68,-1.713592,553867500
1999-09-07,sh.000001,1562.79,0.135196,467062100
1999-09-08,sh.000001,1571.6,0.563731,417984100
1999-09-09,sh.000001,1675.12,6.586919,1974242000
1999-09-10,sh.000001,1659.93,-0.906797,1956852600
1999-09-13,sh.000001,1670.14,0.615084,1089322200
1999-09-14,sh.000001,1672.89,0.164657,955270700
1999-09-15,sh.000001,1662.8,-0.603146,1049849200
1999-09-16,sh.000001,1645.51,-1.039815,731689400
1999-09-17,sh.000001,1648.56,0.185356,707628400
1999-09-20,sh.000001,1633.84,-0.892906,531333500
1999-09-21,sh.000001,1625.59,-0.504945,472031300
1999-09-22,sh.000001,1617.06,-0.524727,396418500
1999-09-23,sh.000001,1604.2,-0.795277,548542200
1999-09-24,sh.000001,1619.33,0.943149,448213600
1999-09-27,sh.000001,1602.16,-1.060310,409240600
1999-09-28,sh.000001,1591.43,-0.669720,409781300
1999-09-29,sh.000001,1584.95,-0.407187,474940500
1999-09-30,sh.000001,1570.7,-0.899082,455507200
1999-10-08,sh.000001,1534.52,-2.303427,331275400
1999-10-11,sh.000001,1522.48,-0.784613,333524000
1999-10-12,sh.000001,1537.8,1.006257,233847200
1999-10-13,sh.000001,1507.42,-1.975550,362632200
1999-10-14,sh.000001,1508.73,0.086899,403342700
1999-10-15,sh.000001,1543.8,2.324476,567080800
1999-10-18,sh.000001,1501.67,-2.728981,560254200
1999-10-19,sh.000001,1470.9,-2.049053,486165500
1999-10-20,sh.000001,1485.83,1.015020,431173800
1999-10-21,sh.000001,1458.53,-1.837352,477268700
1999-10-22,sh.000001,1497.46,2.669121,784354800
1999-10-25,sh.000001,1468.27,-1.949297,516771900
1999-10-26,sh.000001,1482.67,0.980748,755550500
1999-10-27,sh.000001,1536.82,3.652188,1614689100
1999-10-28,sh.000001,1514.53,-1.450392,1328165100
1999-10-29,sh.000001,1504.56,-0.658288,850593400
1999-11-01,sh.000001,1493.1,-0.761690,619149300
1999-11-02,sh.000001,1487.47,-0.377068,445031200
1999-11-03,sh.000001,1475.68,-0.792616,484565700
1999-11-04,sh.000001,1464.83,-0.735261,590695400
1999-11-05,sh.000001,1465.23,0.027309,560002400
1999-11-08,sh.000001,1471.38,0.419731,478786100
1999-11-09,sh.000001,1464.03,-0.499529,440600000
1999-11-10,sh.000001,1450.15,-0.948068,679121700
1999-11-11,sh.000001,1443.91,-0.430300,467745200
1999-11-12,sh.000001,1450.33,0.444621,340813800
1999-11-15,sh.000001,1451.54,0.083435,808910900
1999-11-16,sh.000001,1431.32,-1.393010,831806000
1999-11-17,sh.000001,1462.79,2.198676,652597300
1999-11-18,sh.000001,1482.45,1.344001,1014759600
1999-11-19,sh.000001,1468.47,-0.943032,570549600
1999-11-22,sh.000001,1464.59,-0.264221,615375200
1999-11-23,sh.000001,1466.43,0.125638,418541400
1999-11-24,sh.000001,1454.58,-0.808092,420711100
1999-11-25,sh.000001,1444.24,-0.710856,412200900
1999-11-26,sh.000001,1444.51,0.018696,710049700
1999-11-29,sh.000001,1435.47,-0.625821,524622100
1999-11-30,sh.000001,1434.97,-0.034832,490813400
1999-12-01,sh.000001,1447.12,0.846709,497496900
1999-12-02,sh.000001,1435.84,-0.779481,533560300
1999-12-03,sh.000001,1437.23,0.096808,454713900
1999-12-06,sh.000001,1427.0,-0.711785,510372600
1999-12-07,sh.000001,1428.26,0.088298,466238100
1999-12-08,sh.000001,1424.85,-0.238754,469682100
1999-12-09,sh.000001,1416.73,-0.569884,459200100
1999-12-10,sh.000001,1428.94,0.861841,478345000
1999-12-13,sh.000001,1417.11,-0.827883,504221800
1999-12-14,sh.000001,1422.26,0.363417,455119800
1999-12-15,sh.000001,1451.06,2.024950,1092271700
1999-12-16,sh.000001,1434.87,-1.115740,606244800
1999-12-17,sh.000001,1419.55,-1.067689,512298200
1999-12-21,sh.000001,1395.5,-1.694202,566058300
1999-12-22,sh.000001,1387.51,-0.572554,493602500
1999-12-23,sh.000001,1369.46,-1.300895,511264300
1999-12-24,sh.000001,1355.37,-1.028870,429204800
1999-12-27,sh.000001,1345.35,-0.739283,512089000
1999-12-28,sh.000001,1348.82,0.257923,489571300
1999-12-29,sh.000001,1356.93,0.601274,505356700
1999-12-30,sh.000001,1366.58,0.711157,401396700
2000-01-04,sh.000001,1406.37,2.911651,903282400
2000-01-05,sh.000001,1409.68,0.235362,1057939200
2000-01-06,sh.000001,1463.94,3.849092,1348051700
2000-01-07,sh.000001,1516.6,3.597144,3486939600
2000-01-10,sh.000001,1545.11,1.879864,3125304400
2000-01-11,sh.000001,1479.78,-4.228175,2192456800
2000-01-12,sh.000001,1438.02,-2.822042,1522193400
